X,Y,OBJECTID,RADICADO,FECHA,HORA,DIA,PERIODO,CLASE,DIRECCION,DIRECCION_ENC,CBML,TIPO_GEOCOD,GRAVEDAD,BARRIO,COMUNA,DISENO,DIA_NOMBRE,MES,MES_NOMBRE,X_MAGNAMED,Y_MAGNAMED,LONGITUD,LATITUD
-75.6097056405502,6.2493904248575,832514,1724338,2020/09/26 00:00:00+00,02:00:00,26,2020,Choque,CR 89 CL 39,CR  089   039  000 00000,1210,Malla vial,CON HERIDOS,Barrio Cristóbal,La América,Interseccion,SÁBADO   ,09,SEPTIEMBRE,830417.73,1183049.44,-75.60970564,6.24939043
-75.592314011716,6.28496351885149,832515,1704310,2020/01/21 00:00:00+00,07:40:00,21,2020,Atropello,CR 90 CL 77 CC,CR  090   077 CC 000 00000,713,Malla vial,CON HERIDOS,Aures No.1,Robledo,Lote o Predio,MARTES   ,01,ENERO     ,832342.99,1186984.18,-75.59231401,6.28496352
-75.5947266256126,6.26919409410897,832516,1709781,2020/02/29 00:00:00+00,01:30:00,29,2020,Choque,CL 55 CR 79,CL  055   079  000 00000,11,Malla vial P,CON HERIDOS,Los Colores,Laureles Estadio,Interseccion,SÁBADO   ,02,FEBRERO   ,832075.86,1185239.88,-75.59472663,6.26919409
-75.5626537336885,6.28738598818985,832517,1707441,2020/02/12 00:00:00+00,10:50:00,12,2020,Choque,CR 52 CL 95,CR  052   095  000 00000,402,Malla vial,CON HERIDOS,San Isidro,Aranjuez,Interseccion,MIÉRCOLES,02,FEBRERO   ,835625.82,1187252.06,-75.56265373,6.28738599
-75.5388034366222,6.24993031475695,832518,1722540,2020/09/05 00:00:00+00,10:00:00,05,2020,Volcamiento,CL 57 CR 17,CL  057   017  000 00000,806,Malla vial,CON HERIDOS,Llanaditas,Villa Hermosa,Lote o Predio,SÁBADO   ,09,SEPTIEMBRE,838265.79,1183109.02,-75.53880344,6.24993031
-75.5855061160695,6.21686982479476,832519,1717103,2020/06/19 00:00:00+00,01:00:00,19,2020,Choque,CR 65 CL 10,CR  065   010  000 00000,1507,EPM sin Interior,SOLO DAÑOS,1507,Guayabal,Interseccion,VIERNES  ,06,JUNIO     ,833096.2,1179452.05,-75.58550612,6.21686983
-75.5573515055942,6.28332631555636,832520,1703564,2020/01/10 00:00:00+00,09:30:00,10,2020,Choque,CL 92 CR 49 B,CL  092   049 B  000 00000,401,Malla vial,SOLO DAÑOS,Berlin,Aranjuez,Interseccion,VIERNES  ,01,ENERO     ,836212.68,1186803.01,-75.55735151,6.28332632
-75.5719403219999,6.20281351358791,832521,1706631,2020/02/04 00:00:00+00,06:40:00,04,2020,Choque,CR 43 A CL 1 A Sur,CR  043 A  S 001 A  000 00000,1416,Malla vial,SOLO DAÑOS,Alejandría,El Poblado,Tramo de via,MARTES   ,02,FEBRERO   ,834597.85,1177897.19,-75.57194032,6.20281351
-75.5712417414383,6.22413375593709,832522,1711079,2020/03/11 00:00:00+00,11:40:00,11,2020,Choque,CR 43 F CL 23,CR  043 F   023  000 00000,1401,Malla vial,CON HERIDOS,Barrio Colombia,El Poblado,Glorieta,MIÉRCOLES,03,MARZO     ,834675.21,1180255.5,-75.57124174,6.22413376
-75.5690492914729,6.23474611563402,832523,1720270,2020/08/06 00:00:00+00,05:00:00,06,2020,Choque,CR 43 CL 34,CR  043   034  000 00000,1020,Malla vial cruce invertido,SOLO DAÑOS,San Diego,La Candelaria,Interseccion,JUEVES   ,08,AGOSTO    ,834917.91,1181429.37,-75.56904929,6.23474612
-75.5741667635672,6.26108582472309,832524,1705539,2020/01/22 00:00:00+00,05:30:00,22,2020,Choque,CR 63 CL 59,CR  063   059  000 00000,701,Malla vial aproximada: CR 63-58,SOLO DAÑOS,Universidad Nacional,Robledo,Tramo de via,MIÉRCOLES,01,ENERO     ,834351.5,1184342.91,-75.57416676,6.26108583
-75.5973388359727,6.27371173460161,832525,1720897,2020/08/16 00:00:00+00,06:46:00,16,2020,Choque,CL 61 CR 84 B,CL  061   084 B  000 00000,712,Malla vial aproximada: CL 62-85,CON HERIDOS,Aures No. 2,Robledo,Tramo de via,DOMINGO  ,08,AGOSTO    ,831786.76,1185739.61,-75.59733884,6.27371174
-75.5697542814795,6.24110915480383,832526,1711064,2020/03/07 00:00:00+00,12:30:00,07,2020,Choque,CL 41 CR 46,CL  041   046  000 00000,1013,Malla vial,SOLO DAÑOS,Barrio Colón,La Candelaria,Interseccion,SÁBADO   ,03,MARZO     ,834839.88,1182133.21,-75.56975428,6.24110916
-75.5736646819182,6.27542980643721,832527,1731767,2020/12/03 00:00:00+00,06:40:00,03,2020,Choque,CR 65 CL 75 B,CR  065   075 B  000 00000,517,Malla vial,SOLO DAÑOS,Caribe,Castilla,Tramo de via,JUEVES   ,12,DICIEMBRE ,834407.1,1185929.55,-75.57366468,6.27542981
-75.7038158742467,6.22180566397042,832528,1725224,2020/10/02 00:00:00+00,09:20:00,02,2020,Choque,CL 100 CR 100,CL  100   100  000 00000,0,No Ubicada,SOLO DAÑOS,Sin Inf,Sin Inf,Tramo de via,VIERNES  ,10,OCTUBRE   ,820000,1180000,-75.70381587,6.22180566
-75.574265379435,6.28908280602186,832529,1722275,2020/09/03 00:00:00+00,09:00:00,03,2020,Choque,CR 70 CL 94,CR  070   094  000 00000,511,Malla vial,CON HERIDOS,Castilla,Castilla,Interseccion,JUEVES   ,09,SEPTIEMBRE,834340.64,1187439.76,-75.57426538,6.28908281
-75.5694344281451,6.28843412554701,832530,1702661,2020/01/04 00:00:00+00,05:20:00,04,2020,Choque,CR 64 C CL 96,CR  064 C   096  000 00000,510,Malla vial,SOLO DAÑOS,Tricentenario,Castilla,Tramo de via,SÁBADO   ,01,ENERO     ,834875.33,1187368,-75.56943443,6.28843413
-75.5983692591161,6.2639045671083,832531,1720360,2020/08/10 00:00:00+00,04:30:00,10,2020,Choque,CL 50 CR 81 A,CL  050   081 A  000 00000,1202,Malla vial,CON HERIDOS,Calasanz,La América,Tramo de via,LUNES    ,08,AGOSTO    ,831672.64,1184654.81,-75.59836926,6.26390457
-75.5652426736486,6.22464720243969,832532,1731601,2020/12/04 00:00:00+00,05:37:00,04,2020,Choque,CR 38 CL 26,CR  038   026  000 00000,914,Malla vial,CON HERIDOS,Asomadera No. 1,Buenos Aires,Tramo de via,VIERNES  ,12,DICIEMBRE ,835339.27,1180312.29,-75.56524267,6.2246472
-75.6065334043302,6.27672237967588,832533,1704864,2020/01/22 00:00:00+00,04:42:00,22,2020,Choque,CL 62 CR 95 A,CL  062   095 A  000 00000,719,Malla vial,CON MUERTOS,Fuente Clara,Robledo,Tramo de via,MIÉRCOLES,01,ENERO     ,830769.1,1186072.7,-75.6065334,6.27672238
-75.5676349577272,6.24356483327002,832534,1702959,2020/01/07 00:00:00+00,06:20:00,07,2020,Caida Ocupante,CL 44 CR 45,CL  044   045  000 00000,1013,Malla vial,CON HERIDOS,Barrio Colón,La Candelaria,Lote o Predio,MARTES   ,01,ENERO     ,835074.47,1182404.84,-75.56763496,6.24356483
-75.578921868682,6.24890712020271,832535,1712399,2020/03/17 00:00:00+00,09:10:00,17,2020,Choque,CR 61 CL 45,CR  061   045  000 00000,1008,Malla vial,SOLO DAÑOS,Corazón de Jesús,La Candelaria,Tramo de via,MARTES   ,03,MARZO     ,833825.14,1182995.79,-75.57892187,6.24890712
-75.5512666879548,6.29589208687006,832536,1715594,2020/06/02 00:00:00+00,03:50:00,02,2020,Otro,CL 107 CR 46,CL  107   046  000 00000,207,Malla vial,CON HERIDOS,Villa del Socorro,Santa Cruz,Lote o Predio,MARTES   ,06,JUNIO     ,836886.12,1188192.97,-75.55126669,6.29589209
-75.575031532007,6.26475868101686,832537,1704585,2020/01/24 00:00:00+00,06:50:00,24,2020,Choque,CR 64 C CL 67,CR  064 C   067  000 00000,517,Malla vial,CON HERIDOS,Caribe,Castilla,Puente,VIERNES  ,01,ENERO     ,834255.79,1184749.18,-75.57503153,6.26475868
-75.7038158742467,6.22180566397042,832538,1705032,2020/01/20 00:00:00+00,11:30:00,20,2020,Choque,CL 74 Sur CR 35,CL S 074   035  000 00000,,No Ubicada,SOLO DAÑOS,Sin Inf,Sin Inf,Tramo de via,LUNES    ,01,ENERO     ,820000,1180000,-75.70381587,6.22180566
-75.5581954465041,6.19889836146934,832539,1707612,2020/02/12 00:00:00+00,05:00:00,12,2020,Otro,CL 2 CR 25 AA,CL  002   025 AA 000 00000,1410,Malla vial aproximada: CL 2-25,SOLO DAÑOS,Los Naranjos,El Poblado,Tramo de via,MIÉRCOLES,02,FEBRERO   ,836119.39,1177464.12,-75.55819545,6.19889836
-75.6128402682091,6.23522689510294,832540,1724777,2020/09/25 00:00:00+00,08:00:00,25,2020,Choque,CR 89 A CL 31 DA,CR  089 A   031 DA 000 00000,1617,Malla vial,SOLO DAÑOS,Las Mercedes,Belén,Lote o Predio,VIERNES  ,09,SEPTIEMBRE,830070.62,1181482.79,-75.61284027,6.23522689
-75.6079947349295,6.25074998304706,832541,1728471,2020/11/06 00:00:00+00,07:50:00,06,2020,Volcamiento,CR 89 CL 42 C,CR  089   042 C  000 00000,1204,Malla vial,CON HERIDOS,La América,La América,Interseccion,VIERNES  ,11,NOVIEMBRE ,830607.12,1183199.81,-75.60799474,6.25074998
-75.5495905958136,6.26735326246165,832542,1730900,2020/11/30 00:00:00+00,11:10:00,30,2020,Choque,CR 39 CL 71 AA,CR  039   071 AA 000 00000,308,Malla vial,CON HERIDOS,Manrique Oriental,Manrique,Interseccion,LUNES    ,11,NOVIEMBRE ,837071.72,1185036.19,-75.5495906,6.26735326
-75.5591937933162,6.24412992956479,832543,1715535,2020/06/02 00:00:00+00,04:50:00,02,2020,Choque,CR 38 CL 49,CR  038   049  000 00000,1016,Malla vial,CON HERIDOS,Boston,La Candelaria,Interseccion,MARTES   ,06,JUNIO     ,836008.82,1182467.35,-75.55919379,6.24412993
-75.5646540051435,6.26400236224982,832544,1723173,2020/09/09 00:00:00+00,12:30:00,09,2020,Choque,CL 67 CR 51 C,CL  067   051 C  000 00000,407,Malla vial,SOLO DAÑOS,Sevilla,Aranjuez,Tramo de via,MIÉRCOLES,09,SEPTIEMBRE,835404.43,1184665.51,-75.56465401,6.26400236
-75.6166059077804,6.25129037195789,832545,1734220,2020/12/30 00:00:00+00,06:15:00,30,2020,Otro,CR 99 CL 99,CR  099   099  000 00000,1311,Malla vial aproximada: CR 98-98,CON HERIDOS,Belencito,San Javier,Lote o Predio,MIÉRCOLES,12,DICIEMBRE ,829653.97,1183259.67,-75.61660591,6.25129037
-75.6078099858021,6.24192550377131,832546,1714543,2020/05/15 00:00:00+00,03:12:00,15,2020,Choque,CL 34 CR 84,CL  034   084  000 00000,1212,Malla vial,SOLO DAÑOS,Santa Teresita,La América,Interseccion,VIERNES  ,05,MAYO      ,830627.49,1182223.7,-75.60780999,6.2419255
-75.5673031630326,6.25088653165437,832547,1707345,2020/02/10 00:00:00+00,06:40:00,10,2020,Choque,CR 50 CL 52,CR  050   052  000 00000,1019,Malla vial,SOLO DAÑOS,La Candelaria,La Candelaria,Lote o Predio,LUNES    ,02,FEBRERO   ,835111.2,1183214.72,-75.56730316,6.25088653
-75.5727307323321,6.28604478073475,832548,1707089,2020/02/09 00:00:00+00,11:40:00,09,2020,Choque,CL 92 DD CR 66 A,CL  092 DD  066 A  000 00000,513,Malla vial,SOLO DAÑOS,Francisco Antonio Zea,Castilla,Tramo de via,DOMINGO  ,02,FEBRERO   ,834510.49,1187103.71,-75.57273073,6.28604478
-75.7038158742467,6.22180566397042,832549,1726460,2020/10/15 00:00:00+00,10:50:00,15,2020,Choque,CR 63 CL 80,CR  063   080  000 00000,0,No Ubicada,SOLO DAÑOS,Sin Inf,Sin Inf,Tramo de via,JUEVES   ,10,OCTUBRE   ,820000,1180000,-75.70381587,6.22180566
-75.5754411150496,6.23989819100194,832550,1705230,2020/01/21 00:00:00+00,05:50:00,21,2020,Choque,CR 55 CL 37,CR  055   037  000 00000,1011,Malla vial,SOLO DAÑOS,Calle Nueva,La Candelaria,Glorieta,MARTES   ,01,ENERO     ,834210.4,1181999.27,-75.57544112,6.23989819
-75.5937441030955,6.23459509035833,832551,1718768,2020/07/14 00:00:00+00,05:25:00,14,2020,Choque,CR 73 CL 32,CR  073   032  000 00000,1602,Malla vial,CON HERIDOS,Rosales,Belén,Interseccion,MARTES   ,07,JULIO     ,832184.4,1181412.75,-75.5937441,6.23459509
-75.5676654963308,6.29530923531377,832552,1713160,2020/04/16 00:00:00+00,09:10:00,16,2020,Volcamiento,CR 65 CL 101,CR  065   101  000 00000,509,Malla vial,CON HERIDOS,Girardot,Castilla,Tramo de via,JUEVES   ,04,ABRIL     ,835071.12,1188128.48,-75.5676655,6.29530923
-75.7038158742467,6.22180566397042,832553,1725074,2020/10/03 00:00:00+00,02:00:00,03,2020,Choque,CL 13 CR 67,CL  013   067  000 00000,0,No Ubicada,CON HERIDOS,Sin Inf,Sin Inf,Tramo de via,SÁBADO   ,10,OCTUBRE   ,820000,1180000,-75.70381587,6.22180566
-75.60136750581,6.24989389816012,832554,1719433,2020/07/26 00:00:00+00,06:00:00,26,2020,Choque,CL 43 CR 80 B,CL  043   080 B  000 00000,1111,Malla vial,CON HERIDOS,Lorena,Laureles Estadio,Interseccion,DOMINGO  ,07,JULIO     ,831340.67,1183105.06,-75.60136751,6.2498939
-75.6431351309988,6.18596002641668,832555,1722598,2020/09/06 00:00:00+00,10:30:00,06,2020,Choque,CR 62 CL 38 A Sur,CR  062  S 038 A  000 00000,8000,Malla vial,SOLO DAÑOS,Cabecera San Antonio de Prado,Corregimiento De San Antonio De Prado,Tramo de via,DOMINGO  ,09,SEPTIEMBRE,826716.43,1176033.6,-75.64313513,6.18596003
-75.5509408467528,6.24273076308055,832556,1707913,2020/02/14 00:00:00+00,05:45:00,14,2020,Caida Ocupante,CL 52 CR 29,CL  052   029  000 00000,809,Malla vial,CON HERIDOS,Sucre,Villa Hermosa,Lote o Predio,VIERNES  ,02,FEBRERO   ,836922.34,1182312.6,-75.55094085,6.24273076
-75.547437881109,6.29252539312672,832557,1706930,2020/02/08 00:00:00+00,11:00:00,08,2020,Choque,CR 39 CL 103,CR  039   103  000 00000,104,Malla vial aproximada: CR 39-104,SOLO DAÑOS,Granizal,Popular,Tramo de via,SÁBADO   ,02,FEBRERO   ,837309.9,1187820.58,-75.54743788,6.29252539
-75.5708473057115,6.21481854949116,832558,1710535,2020/03/05 00:00:00+00,05:30:00,05,2020,Volcamiento,CR 43 B CL 14,CR  043 B   014  000 00000,1403,Malla vial,CON HERIDOS,Villa Carlota,El Poblado,Lote o Predio,JUEVES   ,03,MARZO     ,834718.86,1179225.11,-75.57084731,6.21481855
-75.568329288072,6.29218502538651,832559,1714436,2020/05/14 00:00:00+00,05:10:00,14,2020,Choque,CR 64 C CL 97 A,CR  064 C   097 A  000 00000,5,Malla vial P,SOLO DAÑOS,Tricentenario,Castilla,Ciclo Ruta,JUEVES   ,05,MAYO      ,834997.65,1187782.9,-75.56832929,6.29218502
-75.570390522909,6.28919423925628,832560,1728242,2020/11/03 00:00:00+00,05:00:00,03,2020,Choque,CR 65 CL 95,CR  065   095  000 00000,511,Malla vial,CON HERIDOS,Castilla,Castilla,Tramo de via,MARTES   ,11,NOVIEMBRE ,834769.51,1187452.08,-75.57039052,6.28919424
-75.5707443304603,6.22385603842005,832561,1705690,2020/01/28 00:00:00+00,10:00:00,28,2020,Choque,CR 43 B CL 23,CR  043 B   023  000 00000,1401,Malla vial,SOLO DAÑOS,Barrio Colombia,El Poblado,Tramo de via,MARTES   ,01,ENERO     ,834730.27,1180224.78,-75.57074433,6.22385604
-75.5998292632945,6.24639497829533,832562,1721084,2020/08/19 00:00:00+00,11:45:00,19,2020,Choque,CL 38 A CR 80,CL  038 A   080  000 00000,1111,Malla vial,SOLO DAÑOS,Lorena,Laureles Estadio,Tramo de via,MIÉRCOLES,08,AGOSTO    ,831510.91,1182718.02,-75.59982926,6.24639498
-75.5899052677251,6.23896183389692,832563,1709231,2020/02/21 00:00:00+00,06:50:00,21,2020,Choque,CL 33 CR 66 B,CL  033   066 B  000 00000,1105,Malla vial,SOLO DAÑOS,Los Conquistadores,Laureles Estadio,Glorieta,VIERNES  ,02,FEBRERO   ,832609.35,1181895.75,-75.58990527,6.23896183
-75.5802919324267,6.27373275816764,832564,1725706,2020/10/09 00:00:00+00,10:00:00,09,2020,Choque,CL 73 CR 70,CL  073   070  000 00000,0,Malla vial,CON HERIDOS,Bosques de San Pablo,Robledo,Lote o Predio,VIERNES  ,10,OCTUBRE   ,833673.57,1185741.85,-75.58029193,6.27373276
-75.5761923734032,6.2133714442282,832565,1714990,2020/05/22 00:00:00+00,01:00:00,22,2020,Choque,CL 10 CR 48,CL  010   048  000 00000,1419,EPM sin Interior,SOLO DAÑOS,1419,El Poblado,Tramo de via,VIERNES  ,05,MAYO      ,834127.18,1179065.05,-75.57619237,6.21337144
-75.559114990946,6.24628147043373,832566,1733431,2020/12/17 00:00:00+00,04:00:00,17,2020,Choque,CR 39 CL 50 B,CR  039   050 B  000 00000,1016,Malla vial,SOLO DAÑOS,Boston,La Candelaria,Tramo de via,JUEVES   ,12,DICIEMBRE ,836017.54,1182705.34,-75.55911499,6.24628147
-75.5554744755715,6.28449793047813,832567,1714784,2020/05/21 00:00:00+00,08:00:00,21,2020,Choque,CR 48 CL 93,CR  048   093  000 00000,401,Malla vial,CON HERIDOS,Berlin,Aranjuez,Interseccion,JUEVES   ,05,MAYO      ,836420.43,1186932.61,-75.55547448,6.28449793
-75.5589588073643,6.24454497500699,832568,1717648,2020/07/01 00:00:00+00,02:00:00,01,2020,Choque,CR 38 CL 49 A,CR  038   049 A  000 00000,1016,Malla vial,CON HERIDOS,Boston,La Candelaria,Interseccion,MIÉRCOLES,07,JULIO     ,836034.83,1182513.26,-75.55895881,6.24454498
-75.5916393111054,6.24119998868247,832569,1731650,2020/12/01 00:00:00+00,09:30:00,01,2020,Choque,TV 39 B CL 71,TV  039 B   071  000 00000,1107,Malla vial,SOLO DAÑOS,Bolivariana,Laureles Estadio,Tramo de via,MARTES   ,12,DICIEMBRE ,832417.42,1182143.33,-75.59163931,6.24119999
-75.5624772682904,6.28991307031029,832570,1708544,2020/02/20 00:00:00+00,05:40:00,20,2020,Atropello,CR 52 CL 97,CR  052   097  000 00000,402,Malla vial,CON HERIDOS,San Isidro,Aranjuez,Tramo de via,JUEVES   ,02,FEBRERO   ,835645.35,1187531.59,-75.56247727,6.28991307
-75.5693981720673,6.24337117425046,832571,1719392,2020/07/23 00:00:00+00,11:00:00,23,2020,Choque,CL 43 CR 48,CL  043   048  000 00000,1013,Malla vial,SOLO DAÑOS,Barrio Colón,La Candelaria,Tramo de via,JUEVES   ,07,JULIO     ,834879.3,1182383.42,-75.56939817,6.24337117
-75.7038158742467,6.22180566397042,832572,1728763,2020/11/09 00:00:00+00,10:20:00,09,2020,Otro,Avenida 80 CL 2,AV  080   002  000 00000,,No Ubicada,CON HERIDOS,,Sin Inf,Lote o Predio,LUNES    ,11,NOVIEMBRE ,820000,1180000,-75.70381587,6.22180566
-75.543842541926,6.23844661008342,832573,1707372,2020/02/10 00:00:00+00,09:05:00,10,2020,Caida Ocupante,CL 52 A CR 19,CL  052 A   019  000 00000,813,Malla vial,CON HERIDOS,Villatina,Villa Hermosa,Tramo de via,LUNES    ,02,FEBRERO   ,837708.07,1181838.74,-75.54384254,6.23844661
-75.5827817638381,6.20531186268144,832574,1716818,2020/06/17 00:00:00+00,05:50:00,17,2020,Choque,CL 2 Sur CR 50 F,CL S 002   050 F  000 00000,1509,Malla vial,SOLO DAÑOS,Cristo Rey,Guayabal,Tramo de via,MIÉRCOLES,06,JUNIO     ,833397.73,1178173.57,-75.58278176,6.20531186
-75.6133045921532,6.25555688354649,832575,1725555,2020/10/06 00:00:00+00,06:10:00,06,2020,Choque,CR 96 CL 44,CR  096   044  000 00000,0,Malla vial,SOLO DAÑOS,San Javier No.1,San Javier,Glorieta,MARTES   ,10,OCTUBRE   ,830019.43,1183731.57,-75.61330459,6.25555688
-75.5745049743918,6.22405785699292,832576,1725440,2020/10/07 00:00:00+00,11:00:00,07,2020,Otro,CR 44 CL 20,CR  044   020  000 00000,1403,Malla vial,CON HERIDOS,Villa Carlota,El Poblado,Tramo de via,MIÉRCOLES,10,OCTUBRE   ,834313.99,1180247.11,-75.57450497,6.22405786
-75.5623543853588,6.27249967585296,832577,1730818,2020/11/30 00:00:00+00,05:15:00,30,2020,Volcamiento,CR 51 CL 78,CR  051   078  000 00000,415,Malla vial,CON HERIDOS,Miranda,Aranjuez,Tramo de via,LUNES    ,11,NOVIEMBRE ,835658.96,1185605.43,-75.56235439,6.27249968
-75.5580230259901,6.25234291244597,832578,1707786,2020/02/15 00:00:00+00,10:00:00,15,2020,Choque,CR 41 CL 59,CR  041   059  000 00000,1017,Malla vial,CON HERIDOS,Los Ángeles,La Candelaria,Tramo de via,SÁBADO   ,02,FEBRERO   ,836138.4,1183375.82,-75.55802303,6.25234291
-75.5834187543336,6.19585116845433,832579,1726396,2020/10/16 00:00:00+00,08:30:00,16,2020,Volcamiento,CR 50 CL 12  Sur,CR  050  S 012  000 00000,1510,EPM sin Interior,CON HERIDOS,Guayabal,Guayabal,Tramo de via,VIERNES  ,10,OCTUBRE   ,833327.18,1177127.09,-75.58341875,6.19585117
-75.5599797282673,6.24909912282177,832580,1705145,2020/01/23 00:00:00+00,10:30:00,23,2020,Choque,CR 41 CL 54,CR  041   054  000 00000,1016,Malla vial,SOLO DAÑOS,Boston,La Candelaria,Interseccion,JUEVES   ,01,ENERO     ,835921.82,1183017.01,-75.55997973,6.24909912
-75.5901953318885,6.27603218162714,832581,1733735,2020/12/23 00:00:00+00,10:50:00,23,2020,Choque,CR 80 CL 75,CR  080   075  000 00000,716,Malla vial,CON HERIDOS,Palenque,Robledo,Tramo de via,MIÉRCOLES,12,DICIEMBRE ,832577.44,1185996.24,-75.59019533,6.27603218
-75.5911981169349,6.24556140536448,832582,1722561,2020/09/04 00:00:00+00,09:00:00,04,2020,Choque,CR 72 CL 3,CR  072   003  000 00000,1107,Malla vial,CON HERIDOS,Bolivariana,Laureles Estadio,Interseccion,VIERNES  ,09,SEPTIEMBRE,832466.28,1182625.76,-75.59119812,6.2455614
-75.5751543178182,6.24187299717499,832583,1722074,2020/09/01 00:00:00+00,07:50:00,01,2020,Atropello,CR 55 CL 40 A,CR  055   040 A  000 00000,1011,Malla vial,CON HERIDOS,Calle Nueva,La Candelaria,Tramo de via,MARTES   ,09,SEPTIEMBRE,834242.15,1182217.71,-75.57515432,6.241873
-75.7038158742467,6.22180566397042,832584,1717667,2020/07/01 00:00:00+00,04:00:00,01,2020,Otro,CL 56 CR 61,CL  056   061  000 00000,0,No Ubicada,CON HERIDOS,Sin Inf,Sin Inf,Lote o Predio,MIÉRCOLES,07,JULIO     ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397042,832585,1711683,2020/03/15 00:00:00+00,01:05:00,15,2020,Choque,CR 63 CL 122,CR  063   122  000 00000,0,No Ubicada,CON HERIDOS,Sin Inf,Sin Inf,Tramo de via,DOMINGO  ,03,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.5705053193323,6.2855639464571,832586,1727460,2020/10/24 00:00:00+00,08:00:00,24,2020,Otro,CR 64 C CL 89,CR  064 C   089  000 00000,512,Malla vial,CON HERIDOS,Oleoducto,Castilla,Lote o Predio,SÁBADO   ,10,OCTUBRE   ,834756.8,1187050.52,-75.57050532,6.28556395
-75.5503891704608,6.29346171363811,832587,1721917,2020/08/29 00:00:00+00,02:00:00,29,2020,Volcamiento,CR 43 A CL 104,CR  043 A   104  000 00000,104,Malla vial,CON HERIDOS,Granizal,Popular,Tramo de via,SÁBADO   ,08,AGOSTO    ,836983.25,1187924.14,-75.55038917,6.29346171
-75.5919155483059,6.25823610966672,832588,1726470,2020/10/13 00:00:00+00,07:00:00,13,2020,Choque,CR 75 CL 48 B,CR  075   048 B  000 00000,1113,Malla vial,SOLO DAÑOS,El Estadio,Laureles Estadio,Tramo de via,MARTES   ,10,OCTUBRE   ,832386.94,1184027.76,-75.59191555,6.25823611
-75.5872733023607,6.23167099294776,832589,1720860,2020/08/15 00:00:00+00,04:55:00,15,2020,Choque,CL 30 CR 66 B,CL  030   066 B  000 00000,1602,Malla vial,CON HERIDOS,Rosales,Belén,Interseccion,SÁBADO   ,08,AGOSTO    ,832900.65,1181089.27,-75.5872733,6.23167099
-75.556368634802,6.19690789460873,832590,1721346,2020/08/20 00:00:00+00,08:00:00,20,2020,Choque,CR 20 CL 2 Sur,CR  020  S 002  000 00000,1410,Malla vial,SOLO DAÑOS,Los Naranjos,El Poblado,Tramo de via,JUEVES   ,08,AGOSTO    ,836321.62,1177243.95,-75.55636864,6.19690789
-75.5867235036813,6.2863977793001,832591,1712888,2020/04/12 00:00:00+00,09:10:00,12,2020,Otro,CL 80 CR 86 A,CL  080   086 A  000 00000,711,Malla vial,CON HERIDOS,El Diamante,Robledo,Ciclo Ruta,DOMINGO  ,04,ABRIL     ,832961.76,1187142.8,-75.5867235,6.28639778
-75.5915416726155,6.23446954365826,832592,1710748,2020/03/08 00:00:00+00,05:50:00,08,2020,Choque,CR 70 CL 32,CR  070   032  000 00000,1602,Malla vial,CON HERIDOS,Rosales,Belén,Tramo de via,DOMINGO  ,03,MARZO     ,832428.19,1181398.85,-75.59154167,6.23446954
-75.5684071481558,6.2754047351838,832593,1732638,2020/12/14 00:00:00+00,03:35:00,14,2020,Choque,CL 77 CR 56 B,CL  077   056 B  000 00000,405,Malla vial,CON HERIDOS,Moravia,Aranjuez,Tramo de via,LUNES    ,12,DICIEMBRE ,834989.02,1185926.77,-75.56840715,6.27540474
-75.5735778542202,6.25885591213981,832594,1707899,2020/02/12 00:00:00+00,08:40:00,12,2020,Choque,CR 62 CL 55,CR  062   055  000 00000,1006,Malla vial aproximada: CR 61-55,SOLO DAÑOS,San Benito,La Candelaria,Interseccion,MIÉRCOLES,02,FEBRERO   ,834416.68,1184096.25,-75.57357785,6.25885591
-75.6006654473547,6.23127943527146,832595,1705288,2020/01/22 00:00:00+00,01:15:00,22,2020,Choque,CL 30 CR 80,CL  030   080  000 00000,1603,EPM con Interior,SOLO DAÑOS,1603,Belén,Glorieta,MIÉRCOLES,01,ENERO     ,831418.24,1181046.04,-75.60066545,6.23127943
-75.5958874462476,6.26685679418682,832596,1726020,2020/10/14 00:00:00+00,11:00:00,14,2020,Otro,CR 80 CL 53,CR  080   053  000 00000,1114,Malla vial,CON HERIDOS,Los Colores,Laureles Estadio,Tramo de via,MIÉRCOLES,10,OCTUBRE   ,831947.36,1184981.35,-75.59588745,6.26685679
-75.5770973790069,6.22535330288408,832597,1707726,2020/02/14 00:00:00+00,05:30:00,14,2020,Choque,CR 50 CL 24,CR  050   024  000 00000,1504,Malla vial,CON HERIDOS,Santa Fé,Guayabal,Interseccion,VIERNES  ,02,FEBRERO   ,834027.03,1180390.41,-75.57709738,6.2253533
-75.6418226444001,6.27992859606967,832598,1711166,2020/03/10 00:00:00+00,07:40:00,10,2020,Caida Ocupante,CL 63 CR 142,CL  063   142  000 00000,60,Malla vial P,CON HERIDOS,Suburbano Travesias,Corregimiento de San Cristóbal,Interseccion,MARTES   ,03,MARZO     ,826863.24,1186427.79,-75.64182264,6.2799286
-75.5969986861837,6.26352594694808,832599,1721899,2020/08/29 00:00:00+00,12:40:00,29,2020,Choque,CL 50 CR 80,CL  050   080  000 00000,1202,Malla vial,CON HERIDOS,Calasanz,La América,Glorieta,SÁBADO   ,08,AGOSTO    ,831824.34,1184612.92,-75.59699869,6.26352595
